@class: format(){
   Output_every: 1
//@PHREEQCOutput: chemistry1.inp

Output_every: 1
 The column headers in this file can be edited and determine the output for the next run.
Var: 	 T                   	 Ca.tot                	 Si.tot                	 waterbalance            	 watervolume             	 pH                      	 Ca.bulksolution         	 Ca.bulksolid            	 Si.bulksolid            	 Si.bulksolution         	 Portlandite[s].tot      	 CSHQ_JenD.tot.con       	 CSHQ_JenH.tot.con       	 CSHQ_TobD.tot.con       	 CSHQ_TobH.tot.con       	 Ca.bulkss               	 Si.bulkss               	
Data:	 2.98150000e2            	 1.12345000              	 3.14558000e-1           	 50.0000000              	 2.27387396e-2           	 12.4800294              	 4.43236380e-4           	 1.12300676              	 3.14557291e-1           	 7.08956864e-7           	 6.11325771e-1           	 1.68589645e-1           	 1.12043852e-1           	 1.26846834e-1           	 5.54593813e-3           	 5.11680993e-1           	 3.14557291e-1           	

}

@format()

Output_every: 1
// The column headers in this file can be edited and determine the output for the next run.
Var: 	 T                       	 Ca.tot                  	 Si.tot                  	 waterbalance            	 watervolume             	 pH                      	 Ca.bulksolution         	 Ca.bulksolid            	 Si.bulksolid            	 Si.bulksolution         	 Portlandite[s].tot      	 CSHQ_JenD.tot.con       	 CSHQ_JenH.tot.con       	 CSHQ_TobD.tot.con       	 CSHQ_TobH.tot.con       	 Ca.bulkss               	 Si.bulkss               	
Data:	 2.98150000e2            	 2.76000000e-1           	 3.46000000e-1           	 60.8000000              	 5.00790871e-2           	 11.1913351              	 6.00685525e-5           	 2.75939931e-1           	 3.45968020e-1           	 3.19804118e-5           	 0.0                     	 4.40700944e-4           	 2.55566115e-2           	 7.14395555e-2           	 2.72488841e-1           	 2.75939931e-1           	 3.45968020e-1           	
Data:	 2.98150000e2            	 1.69000000              	 2.18000000e-1           	 1.27000000e2            	 9.17848637e-2           	 12.4800294              	 1.78912250e-3           	 1.68821088              	 2.17997138e-1           	 2.86170255e-6           	 1.33360141              	 1.16837413e-1           	 7.76495725e-2           	 8.79084594e-2           	 3.84349266e-3           	 3.54609463e-1           	 2.17997138e-1           	
Data:	 2.98150000e2            	 9.55000000e-1           	 3.69000000e-1           	 1.01000000e2            	 7.55924499e-2           	 12.4800294              	 1.47349081e-3           	 9.53526509e-1           	 3.68997643e-1           	 2.35684946e-6           	 3.53289014e-1           	 1.97767413e-1           	 1.31435254e-1           	 1.48800184e-1           	 6.50577226e-3           	 6.00237495e-1           	 3.68997643e-1           	
Data:	 2.98150000e2            	 3.42000000e-1           	 2.90000000e-1           	 1.37000000e2            	 1.25229004e-1           	 11.8741760              	 5.54155894e-4           	 3.41445844e-1           	 2.89978550e-1           	 2.14504152e-5           	 0.0                     	 1.55166278e-2           	 1.11743571e-1           	 1.47217672e-1           	 6.97400211e-2           	 3.41445844e-1           	 2.89978550e-1           	
Data:	 2.98150000e2            	 5.05000000e-1           	 1.21000000e-1           	 1.02000000e2            	 9.02785378e-2           	 12.4800294              	 1.75976034e-3           	 5.03240240e-1           	 1.20997185e-1           	 2.81473776e-6           	 3.06417716e-1           	 6.48494665e-2           	 4.30986378e-2           	 4.87927329e-2           	 2.13329311e-3           	 1.96822524e-1           	 1.20997185e-1           	
Data:	 2.98150000e2            	 1.17000000              	 2.43000000e-1           	 1.09000000e2            	 8.25664764e-2           	 12.4800294              	 1.60943248e-3           	 1.16839057              	 2.42997426e-1           	 2.57428825e-6           	 7.73113880e-1           	 1.30236529e-1           	 8.65545592e-2           	 9.79899530e-2           	 4.28427103e-3           	 3.95276688e-1           	 2.42997426e-1           	
Data:	 2.98150000e2            	 1.29000000              	 1.90000000e-1           	 1.43000000e2            	 1.15630997e-1           	 12.4800294              	 2.25394483e-3           	 1.28774606              	 1.89996395e-1           	 3.60518615e-6           	 9.78684569e-1           	 1.01830177e-1           	 6.76758371e-2           	 7.66170166e-2           	 3.34981347e-3           	 3.09061487e-1           	 1.89996395e-1           	
Data:	 2.98150000e2            	 1.19000000              	 1.99000000e-1           	 89.7000000              	 6.38793485e-2           	 12.4800294              	 1.24517241e-3           	 1.18875483              	 1.98998008e-1           	 1.99165404e-6           	 8.65050684e-1           	 1.06654668e-1           	 7.08821702e-2           	 8.02469632e-2           	 3.50852030e-3           	 3.23704144e-1           	 1.98998008e-1           	
Data:	 2.98150000e2            	 1.51000000              	 2.62000000e-1           	 52.2000000              	 1.91654507e-2           	 12.4800294              	 3.73583811e-4           	 1.50962642              	 2.61999402e-1           	 5.97547537e-7           	 1.08343978              	 1.40420799e-1           	 9.33229755e-2           	 1.05652597e-1           	 4.61929358e-3           	 4.26186638e-1           	 2.61999402e-1           	
Data:	 2.98150000e2            	 1.70000000              	 3.59000000e-1           	 1.32000000e2            	 9.34345905e-2           	 12.4800294              	 1.82127991e-3           	 1.69817872              	 3.58997087e-1           	 2.91313834e-6           	 1.11420883              	 1.92407530e-1           	 1.27873102e-1           	 1.44767409e-1           	 6.32945313e-3           	 5.83969888e-1           	 3.58997087e-1           	
Data:	 2.98150000e2            	 1.86000000              	 1.07000000e-1           	 94.4000000              	 5.85937464e-2           	 12.4800294              	 1.14214246e-3           	 1.85885786              	 1.06998173e-1           	 1.82685757e-6           	 1.68480711              	 5.73465773e-2           	 3.81122544e-2           	 4.31475598e-2           	 1.88647749e-3           	 1.74050747e-1           	 1.06998173e-1           	
Data:	 2.98150000e2            	 3.62000000e-1           	 2.17000000e-1           	 1.14000000e2            	 1.02702324e-1           	 12.4800294              	 2.00193182e-3           	 3.59998068e-1           	 2.16996798e-1           	 3.20209118e-6           	 7.01582871e-3           	 1.16301272e-1           	 7.72932558e-2           	 8.75050671e-2           	 3.82585573e-3           	 3.52982239e-1           	 2.16996798e-1           	
Data:	 2.98150000e2            	 2.17000000e-1           	 2.79000000e-1           	 1.16000000e2            	 1.07516167e-1           	 11.1213877              	 1.18718060e-4           	 2.16881282e-1           	 2.78923068e-1           	 7.69323331e-5           	 0.0                     	 2.40119216e-4           	 1.64872583e-2           	 5.06045789e-2           	 2.28537649e-1           	 2.16881282e-1           	 2.78923068e-1           	
Data:	 2.98150000e2            	 4.42000000e-1           	 2.74000000e-1           	 99.8000000              	 8.58027962e-2           	 12.4606636              	 1.59224611e-3           	 4.40407754e-1           	 2.73997115e-1           	 2.88482205e-6           	 0.0                     	 1.39032052e-1           	 1.00452005e-1           	 1.13202025e-1           	 5.38065113e-3           	 4.40407754e-1           	 2.73997115e-1           	
Data:	 2.98150000e2            	 1.49000000              	 1.89000000e-1           	 81.1000000              	 5.00959088e-2           	 12.4800294              	 9.76497800e-4           	 1.48902350              	 1.88998438e-1           	 1.56190884e-6           	 1.18158536              	 1.01295314e-1           	 6.73203696e-2           	 7.62145855e-2           	 3.33221856e-3           	 3.07438140e-1           	 1.88998438e-1           	
Data:	 2.98150000e2            	 1.24000000              	 1.81000000e-1           	 67.1000000              	 4.07636700e-2           	 12.4800294              	 7.94588521e-4           	 1.23920541              	 1.80998729e-1           	 1.27094483e-6           	 9.44780160e-1           	 9.70078022e-2           	 6.44709102e-2           	 7.29886619e-2           	 3.19117624e-3           	 2.94425251e-1           	 1.80998729e-1           	
Data:	 2.98150000e2            	 1.49000000              	 1.61000000e-1           	 1.23000000e2            	 9.26650714e-2           	 12.4800294              	 1.80628000e-3           	 1.48819372              	 1.60997111e-1           	 2.88914599e-6           	 1.22630451              	 8.62877654e-2           	 5.73464263e-2           	 6.49229072e-2           	 2.83852907e-3           	 2.61889214e-1           	 1.60997111e-1           	
Data:	 2.98150000e2            	 1.99000000              	 3.69000000e-1           	 80.8000000              	 3.67414984e-2           	 12.4800294              	 7.16186076e-4           	 1.98928381              	 3.68998854e-1           	 1.14554007e-6           	 1.38904435              	 1.97768062e-1           	 1.31435685e-1           	 1.48800673e-1           	 6.50579361e-3           	 6.00239466e-1           	 3.68998854e-1           	
Data:	 2.98150000e2            	 1.79000000              	 2.03000000e-1           	 1.34000000e2            	 9.73288577e-2           	 12.4800294              	 1.89718917e-3           	 1.78810281              	 2.02996965e-1           	 3.03455525e-6           	 1.45789368              	 1.08797943e-1           	 7.23065803e-2           	 8.18595631e-2           	 3.57902564e-3           	 3.30209128e-1           	 2.02996965e-1           	
Data:	 2.98150000e2            	 1.52000000              	 3.36000000e-1           	 1.49000000e2            	 1.14208575e-1           	 12.4800294              	 2.22621817e-3           	 1.51777378              	 3.35996439e-1           	 3.56083734e-6           	 9.71218364e-1           	 1.80080138e-1           	 1.19680378e-1           	 1.35492280e-1           	 5.92393028e-3           	 5.46555418e-1           	 3.35996439e-1           	
Data:	 2.98150000e2            	 1.47000000              	 2.20000000e-1           	 1.47000000e2            	 1.15718787e-1           	 12.4800294              	 2.25565608e-3           	 1.46774434              	 2.19996392e-1           	 3.60792331e-6           	 1.10988275              	 1.17908930e-1           	 7.83616974e-2           	 8.87146687e-2           	 3.87874137e-3           	 3.57861590e-1           	 2.19996392e-1           	
Data:	 2.98150000e2            	 8.31000000e-1           	 1.12000000e-1           	 54.8000000              	 3.73688786e-2           	 12.4800294              	 7.28415327e-4           	 8.30271585e-1           	 1.11998835e-1           	 1.16510077e-6           	 6.48086410e-1           	 6.00267244e-2           	 3.98934670e-2           	 4.51641022e-2           	 1.97464381e-3           	 1.82185175e-1           	 1.11998835e-1           	
Data:	 2.98150000e2            	 4.62000000e-1           	 2.50000000e-1           	 1.37000000e2            	 1.23180287e-1           	 12.4800294              	 2.40109986e-3           	 4.59598900e-1           	 2.49996159e-1           	 3.84056071e-6           	 5.29375804e-2           	 1.33987559e-1           	 8.90474758e-2           	 1.00812228e-1           	 4.40766522e-3           	 4.06661320e-1           	 2.49996159e-1           	
Data:	 2.98150000e2            	 6.16000000e-1           	 2.66000000e-1           	 93.4000000              	 7.64074143e-2           	 12.4800294              	 1.48937655e-3           	 6.14510623e-1           	 2.65997618e-1           	 2.38225872e-6           	 1.81820207e-1           	 1.42563677e-1           	 9.47471213e-2           	 1.07264898e-1           	 4.68978584e-3           	 4.32690416e-1           	 2.65997618e-1           	
Data:	 2.98150000e2            	 1.90000000              	 1.17000000e-1           	 90.3000000              	 5.35447035e-2           	 12.4800294              	 1.04372366e-3           	 1.89895628              	 1.16998331e-1           	 1.66943664e-6           	 1.70863857              	 6.27062464e-2           	 4.16742643e-2           	 4.71801744e-2           	 2.06278958e-3           	 1.90317706e-1           	 1.16998331e-1           	
Data:	 2.98150000e2            	 5.79000000e-1           	 2.10000000e-1           	 1.32000000e2            	 1.16970082e-1           	 12.4800294              	 2.28004702e-3           	 5.76719953e-1           	 2.09996353e-1           	 3.64693663e-6           	 2.35125129e-1           	 1.12549324e-1           	 7.47997298e-2           	 8.46821019e-2           	 3.70243137e-3           	 3.41594824e-1           	 2.09996353e-1           	
Data:	 2.98150000e2            	 1.97000000              	 2.53000000e-1           	 99.9000000              	 5.88311289e-2           	 12.4800294              	 1.14676965e-3           	 1.96885323              	 2.52998166e-1           	 1.83425877e-6           	 1.55730864              	 1.35596510e-1           	 9.01167766e-2           	 1.02022803e-1           	 4.46059339e-3           	 4.11544594e-1           	 2.52998166e-1           	
Data:	 2.98150000e2            	 1.27000000              	 3.52000000e-1           	 58.2000000              	 2.74650126e-2           	 12.4800294              	 5.35363567e-4           	 1.26946464              	 3.51999144e-1           	 8.56314358e-7           	 6.96878095e-1           	 1.88656923e-1           	 1.25380467e-1           	 1.41945453e-1           	 6.20607287e-3           	 5.72586541e-1           	 3.51999144e-1           	
Data:	 2.98150000e2            	 1.65000000e-1           	 1.57000000e-1           	 67.8000000              	 6.19092652e-2           	 11.6811826              	 1.77869554e-4           	 1.64822130e-1           	 1.56984241e-1           	 1.57592441e-5           	 0.0                     	 3.19341436e-3           	 4.48039199e-2           	 6.92330199e-2           	 6.38936171e-2           	 1.64822130e-1           	 1.56984241e-1           	
Data:	 2.98150000e2            	 2.50000000e-1           	 1.11000000e-1           	 1.13000000e2            	 1.06104430e-1           	 12.4800294              	 2.06824758e-3           	 2.47931752e-1           	 1.10996692e-1           	 3.30816329e-6           	 6.73767339e-2           	 5.94896173e-2           	 3.95365083e-2           	 4.47599829e-2           	 1.95697510e-3           	 1.80555018e-1           	 1.10996692e-1           	
Data:	 2.98150000e2            	 8.17000000e-1           	 3.99000000e-1           	 1.03000000e2            	 7.94030993e-2           	 12.4800294              	 1.54777014e-3           	 8.15452230e-1           	 3.98997524e-1           	 2.47565930e-6           	 1.66414820e-1           	 2.13846103e-1           	 1.42121073e-1           	 1.60897790e-1           	 7.03469812e-3           	 6.49037410e-1           	 3.98997524e-1           	
Data:	 2.98150000e2            	 7.21000000e-1           	 1.62000000e-1           	 1.38000000e2            	 1.21500114e-1           	 12.4800294              	 2.36834896e-3           	 7.18631651e-1           	 1.61996212e-1           	 3.78817564e-6           	 4.55117230e-1           	 8.68232421e-2           	 5.77023015e-2           	 6.53257998e-2           	 2.85614415e-3           	 2.63514421e-1           	 1.61996212e-1           	
Data:	 2.98150000e2            	 1.46000000              	 2.06000000e-1           	 66.1000000              	 3.52393382e-2           	 12.4800294              	 6.86905120e-4           	 1.45931309              	 2.05998901e-1           	 1.09870517e-6           	 1.12422081              	 1.10406856e-1           	 7.33758559e-2           	 8.30701091e-2           	 3.63195257e-3           	 3.35092288e-1           	 2.05998901e-1           	
Data:	 2.98150000e2            	 1.58000000              	 1.18000000e-1           	 1.41000000e2            	 1.10029716e-1           	 12.4800294              	 2.14476148e-3           	 1.57785524              	 1.17996569e-1           	 3.43054732e-6           	 1.38591373              	 6.32412610e-2           	 4.20298323e-2           	 4.75827193e-2           	 2.08038946e-3           	 1.91941511e-1           	 1.17996569e-1           	
Data:	 2.98150000e2            	 1.68000000              	 2.22000000e-1           	 1.04000000e2            	 6.88535795e-2           	 12.4800294              	 1.34213293e-3           	 1.67865787              	 2.21997853e-1           	 2.14674246e-6           	 1.31754056              	 1.18981630e-1           	 7.90746086e-2           	 8.95217682e-2           	 3.91402900e-3           	 3.61117308e-1           	 2.21997853e-1           	
Data:	 2.98150000e2            	 1.87000000              	 2.98000000e-1           	 1.45000000e2            	 1.04759742e-1           	 12.4800294              	 2.04203618e-3           	 1.86795796              	 2.97996734e-1           	 3.26623813e-6           	 1.38321554              	 1.59713874e-1           	 1.06145058e-1           	 1.20168705e-1           	 5.25396007e-3           	 4.84742427e-1           	 2.97996734e-1           	
Data:	 2.98150000e2            	 1.77000000              	 2.70000000e-1           	 61.8000000              	 2.39136042e-2           	 12.4800294              	 4.66137504e-4           	 1.76953386              	 2.69999254e-1           	 7.45587227e-7           	 1.33033410              	 1.44708388e-1           	 9.61724857e-2           	 1.08878578e-1           	 4.76033842e-3           	 4.39199760e-1           	 2.69999254e-1           	
