Output_every: 10
// The column headers in this file can be edited and determine the output for the next run.
Var: 	 time_years              	 integrity               	
Data:	 8.50456621e-1           	 1.00000000              	
Data:	 8.51027397e-1           	 1.00000000              	
Data:	 8.51598174e-1           	 1.00000000              	
Data:	 8.52168950e-1           	 1.00000000              	
Data:	 8.52739726e-1           	 1.00000000              	
Data:	 8.53310502e-1           	 1.00000000              	
Data:	 8.53881279e-1           	 1.00000000              	
Data:	 8.54452055e-1           	 1.00000000              	
Data:	 8.55022831e-1           	 1.00000000              	
Data:	 8.55593607e-1           	 1.00000000              	
Data:	 8.56164384e-1           	 1.00000000              	
Data:	 8.56735160e-1           	 1.00000000              	
Data:	 8.57305936e-1           	 1.00000000              	
Data:	 8.57876712e-1           	 1.00000000              	
Data:	 8.58447489e-1           	 1.00000000              	
Data:	 8.59018265e-1           	 1.00000000              	
Data:	 8.59589041e-1           	 1.00000000              	
Data:	 8.60159817e-1           	 1.00000000              	
Data:	 8.60730594e-1           	 1.00000000              	
Data:	 8.61301370e-1           	 1.00000000              	
Data:	 8.61872146e-1           	 1.00000000              	
Data:	 8.62442922e-1           	 1.00000000              	
Data:	 8.63013699e-1           	 1.00000000              	
Data:	 8.63584475e-1           	 1.00000000              	
Data:	 8.64155251e-1           	 1.00000000              	
Data:	 8.64726027e-1           	 1.00000000              	
Data:	 8.65296804e-1           	 1.00000000              	
Data:	 8.65867580e-1           	 1.00000000              	
Data:	 8.66438356e-1           	 1.00000000              	
Data:	 8.67009132e-1           	 1.00000000              	
Data:	 8.67579909e-1           	 1.00000000              	
Data:	 8.68150685e-1           	 1.00000000              	
Data:	 8.68721461e-1           	 1.00000000              	
Data:	 8.69292237e-1           	 1.00000000              	
Data:	 8.69863014e-1           	 1.00000000              	
Data:	 8.70433790e-1           	 1.00000000              	
Data:	 8.71004566e-1           	 1.00000000              	
Data:	 8.71575342e-1           	 1.00000000              	
Data:	 8.72146119e-1           	 1.00000000              	
Data:	 8.72716895e-1           	 1.00000000              	
Data:	 8.73287671e-1           	 1.00000000              	
Data:	 8.73858447e-1           	 1.00000000              	
Data:	 8.74429224e-1           	 1.00000000              	
Data:	 8.75000000e-1           	 1.00000000              	
Data:	 8.75570776e-1           	 1.00000000              	
Data:	 8.76141553e-1           	 1.00000000              	
Data:	 8.76712329e-1           	 1.00000000              	
Data:	 8.77283105e-1           	 1.00000000              	
Data:	 8.77853881e-1           	 1.00000000              	
Data:	 8.78424658e-1           	 1.00000000              	
Data:	 8.78995434e-1           	 1.00000000              	
Data:	 8.79566210e-1           	 1.00000000              	
Data:	 8.80136986e-1           	 1.00000000              	
Data:	 8.80707763e-1           	 1.00000000              	
Data:	 8.81278539e-1           	 1.00000000              	
Data:	 8.81849315e-1           	 1.00000000              	
Data:	 8.82420091e-1           	 1.00000000              	
Data:	 8.82990868e-1           	 1.00000000              	
Data:	 8.83561644e-1           	 1.00000000              	
Data:	 8.84132420e-1           	 1.00000000              	
Data:	 8.84703196e-1           	 1.00000000              	
Data:	 8.85273973e-1           	 1.00000000              	
Data:	 8.85844749e-1           	 1.00000000              	
Data:	 8.86415525e-1           	 1.00000000              	
Data:	 8.86986301e-1           	 1.00000000              	
Data:	 8.87557078e-1           	 1.00000000              	
Data:	 8.88127854e-1           	 1.00000000              	
Data:	 8.88698630e-1           	 1.00000000              	
Data:	 8.89269406e-1           	 1.00000000              	
Data:	 8.89840183e-1           	 1.00000000              	
Data:	 8.90410959e-1           	 1.00000000              	
Data:	 8.90981735e-1           	 1.00000000              	
Data:	 8.91552511e-1           	 1.00000000              	
Data:	 8.92123288e-1           	 1.00000000              	
Data:	 8.92694064e-1           	 1.00000000              	
Data:	 8.93264840e-1           	 1.00000000              	
Data:	 8.93835616e-1           	 1.00000000              	
Data:	 8.94406393e-1           	 1.00000000              	
Data:	 8.94977169e-1           	 1.00000000              	
Data:	 8.95547945e-1           	 1.00000000              	
Data:	 8.96118721e-1           	 1.00000000              	
Data:	 8.96689498e-1           	 1.00000000              	
Data:	 8.97260274e-1           	 1.00000000              	
Data:	 8.97831050e-1           	 1.00000000              	
Data:	 8.98401826e-1           	 1.00000000              	
Data:	 8.98972603e-1           	 1.00000000              	
Data:	 8.99543379e-1           	 1.00000000              	
Data:	 9.00114155e-1           	 1.00000000              	
Data:	 9.00684932e-1           	 1.00000000              	
Data:	 9.01255708e-1           	 1.00000000              	
Data:	 9.01826484e-1           	 1.00000000              	
Data:	 9.02397260e-1           	 1.00000000              	
Data:	 9.02968037e-1           	 1.00000000              	
Data:	 9.03538813e-1           	 1.00000000              	
Data:	 9.04109589e-1           	 1.00000000              	
Data:	 9.04680365e-1           	 1.00000000              	
Data:	 9.05251142e-1           	 1.00000000              	
Data:	 9.05821918e-1           	 1.00000000              	
Data:	 9.06392694e-1           	 1.00000000              	
Data:	 9.06963470e-1           	 1.00000000              	
Data:	 9.07534247e-1           	 1.00000000              	
Data:	 9.08105023e-1           	 1.00000000              	
Data:	 9.08675799e-1           	 1.00000000              	
Data:	 9.09246575e-1           	 1.00000000              	
Data:	 9.09817352e-1           	 1.00000000              	
Data:	 9.10388128e-1           	 1.00000000              	
Data:	 9.10958904e-1           	 1.00000000              	
Data:	 9.11529680e-1           	 1.00000000              	
Data:	 9.12100457e-1           	 1.00000000              	
Data:	 9.12671233e-1           	 1.00000000              	
Data:	 9.13242009e-1           	 1.00000000              	
Data:	 9.13812785e-1           	 1.00000000              	
Data:	 9.14383562e-1           	 1.00000000              	
Data:	 9.14954338e-1           	 1.00000000              	
Data:	 9.15525114e-1           	 1.00000000              	
Data:	 9.16095890e-1           	 1.00000000              	
Data:	 9.16666667e-1           	 1.00000000              	
Data:	 9.17237443e-1           	 1.00000000              	
Data:	 9.17808219e-1           	 1.00000000              	
Data:	 9.18378995e-1           	 1.00000000              	
Data:	 9.18949772e-1           	 1.00000000              	
Data:	 9.19520548e-1           	 1.00000000              	
Data:	 9.20091324e-1           	 1.00000000              	
Data:	 9.20662100e-1           	 1.00000000              	
Data:	 9.21232877e-1           	 1.00000000              	
Data:	 9.21803653e-1           	 1.00000000              	
Data:	 9.22374429e-1           	 1.00000000              	
Data:	 9.22945205e-1           	 1.00000000              	
Data:	 9.23515982e-1           	 1.00000000              	
Data:	 9.24086758e-1           	 1.00000000              	
Data:	 9.24657534e-1           	 1.00000000              	
Data:	 9.25228311e-1           	 1.00000000              	
Data:	 9.25799087e-1           	 1.00000000              	
Data:	 9.26369863e-1           	 1.00000000              	
Data:	 9.26940639e-1           	 1.00000000              	
Data:	 9.27511416e-1           	 1.00000000              	
Data:	 9.28082192e-1           	 1.00000000              	
Data:	 9.28652968e-1           	 1.00000000              	
Data:	 9.29223744e-1           	 1.00000000              	
Data:	 9.29794521e-1           	 1.00000000              	
Data:	 9.30365297e-1           	 1.00000000              	
Data:	 9.30936073e-1           	 1.00000000              	
Data:	 9.31506849e-1           	 1.00000000              	
Data:	 9.32077626e-1           	 1.00000000              	
Data:	 9.32648402e-1           	 1.00000000              	
Data:	 9.33219178e-1           	 1.00000000              	
Data:	 9.33789954e-1           	 1.00000000              	
Data:	 9.34360731e-1           	 1.00000000              	
Data:	 9.34931507e-1           	 1.00000000              	
Data:	 9.35502283e-1           	 1.00000000              	
Data:	 9.36073059e-1           	 1.00000000              	
Data:	 9.36643836e-1           	 1.00000000              	
Data:	 9.37214612e-1           	 1.00000000              	
Data:	 9.37785388e-1           	 1.00000000              	
Data:	 9.38356164e-1           	 1.00000000              	
Data:	 9.38926941e-1           	 1.00000000              	
Data:	 9.39497717e-1           	 1.00000000              	
Data:	 9.40068493e-1           	 1.00000000              	
Data:	 9.40639269e-1           	 1.00000000              	
Data:	 9.41210046e-1           	 1.00000000              	
Data:	 9.41780822e-1           	 1.00000000              	
Data:	 9.42351598e-1           	 1.00000000              	
Data:	 9.42922374e-1           	 1.00000000              	
Data:	 9.43493151e-1           	 1.00000000              	
Data:	 9.44063927e-1           	 1.00000000              	
Data:	 9.44634703e-1           	 1.00000000              	
Data:	 9.45205479e-1           	 1.00000000              	
Data:	 9.45776256e-1           	 1.00000000              	
Data:	 9.46347032e-1           	 1.00000000              	
Data:	 9.46917808e-1           	 1.00000000              	
Data:	 9.47488584e-1           	 1.00000000              	
Data:	 9.48059361e-1           	 1.00000000              	
Data:	 9.48630137e-1           	 1.00000000              	
Data:	 9.49200913e-1           	 1.00000000              	
Data:	 9.49771689e-1           	 1.00000000              	
Data:	 9.50342466e-1           	 1.00000000              	
Data:	 9.50913242e-1           	 1.00000000              	
Data:	 9.51484018e-1           	 1.00000000              	
Data:	 9.52054795e-1           	 1.00000000              	
Data:	 9.52625571e-1           	 1.00000000              	
Data:	 9.53196347e-1           	 1.00000000              	
Data:	 9.53767123e-1           	 1.00000000              	
